ID,Type,SKU,"GTIN, UPC, EAN, or ISBN",Name,Published,Is featured?,Visibility in catalog,Short description,Description,Date sale price starts,Date sale price ends,Tax status,Tax class,In stock?,Stock,Low stock amount,Backorders allowed?,Sold individually?,Weight (lbs),Length (in),Width (in),Height (in),Allow customer reviews?,Purchase note,Sale price,Regular price,Categories,Tags,Shipping class,Images,Download limit,Download expiry days,Parent,Grouped products,Upsells,Cross-sells,External URL,Button text,Position,Swatches Attributes,Brands,Meta: _wp_page_template,Meta: anarkali_loop_product_slider_speed,Meta: anarkali_showcase_type,Meta: anarkali_showcase_bg_type,Meta: anarkali_showcase_custom_bgcolor,Meta: anarkali_showcase_custom_textcolor,Meta: anarkali_badge_color,Meta: anarkali_product_extra_fatures,Meta: anarkali_custom_badge,Meta: anarkali_product_size_guide,Meta: anarkali_countdown_date,Meta: anarkali_countdown_text,Meta: anarkali_product_video_type,Meta: anarkali_product_video_source_type,Meta: anarkali_product_popup_video,Meta: anarkali_product_iframe_video,Meta: anarkali_product_video_preview,Meta: anarkali_product_video_on_shop,Meta: anarkali_tabs_title,Meta: anarkali_tabs_content,Meta: anarkali_product_header_type,Meta: anarkali_product_header_bgcolor,Meta: anarkali_product_header_menuitem_color,Meta: anarkali_product_header_menuitem_hvrcolor,Meta: anarkali_product_header_svgicon_color,Meta: anarkali_product_header_counter_bgcolor,Meta: anarkali_product_header_counter_color,Meta: anarkali_product_sticky_header_bgcolor,Meta: anarkali_product_sticky_header_menuitem_color,Meta: anarkali_product_sticky_header_menuitem_hvrcolor,Meta: anarkali_product_sticky_header_svgicon_color,Meta: anarkali_product_sticky_header_counter_bgcolor,Meta: anarkali_product_sticky_header_counter_color,Meta: _product_360_image_gallery
,simple,WP-RK7,,Wall Painting,1,0,visible,Elegant and versatile wall painting that enhances any space and complements all decor styles.,"Transform any space with this exquisite wall painting, designed to add elegance, color, and personality to your home or office. Crafted with attention to detail, it complements a variety of decor styles, from modern to classic. Perfect for enhancing living rooms, bedrooms, workspaces, or as a thoughtful gift, this wall art brings inspiration and beauty to every wall.",,,,,1,100,,0,0,,,,,1,,1150,4599,WALL PAINTING,,,"https://imagizer.imageshack.com/img924/6796/JrH1GN.png, https://imagizer.imageshack.com/img924/1853/5zd3BZ.png, https://imagizer.imageshack.com/img922/175/iC3LQJ.png, https://imagizer.imageshack.com/img922/7838/uwURQ0.png, https://imagizer.imageshack.com/img923/3688/PaU6l1.png, https://imagizer.imageshack.com/img922/2977/Anapzt.png",,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,simple,WP-NS1,,Wall Painting,1,0,visible,"Stylish, durable, and versatile product perfect for daily use and gifting.","This premium-quality product combines style, functionality, and durability, making it perfect for everyday use or gifting. Designed with attention to detail, it offers modern aesthetics while ensuring long-lasting performance. Ideal for enhancing your lifestyle, it’s a versatile addition that complements any occasion or setting.",,,taxable,,1,100,,0,0,,,,,1,,1150,4599,WALL PAINTING,,,"https://imagizer.imageshack.com/img922/8987/o4iYzs.png, https://imagizer.imageshack.com/img923/1753/i0iDBl.png, https://imagizer.imageshack.com/img924/4727/R0dkHN.png, https://imagizer.imageshack.com/img924/4614/ZdfGuI.png, https://imagizer.imageshack.com/img922/6166/fbYCvG.png, https://imagizer.imageshack.com/img922/3196/WCgDZs.png, https://imagizer.imageshack.com/img924/7104/Zn3Spv.png",,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,simple,WP-NS2,,Wall Painting,1,0,visible,"Stylish, durable, and versatile product perfect for daily use and gifting.","This premium-quality product combines style, functionality, and durability, making it perfect for everyday use or gifting. Designed with attention to detail, it offers modern aesthetics while ensuring long-lasting performance. Ideal for enhancing your lifestyle, it’s a versatile addition that complements any occasion or setting.",,,taxable,,1,100,,0,0,,,,,1,,1150,4599,WALL PAINTING,,,"https://imagizer.imageshack.com/img924/411/kIbaBX.png, https://imagizer.imageshack.com/img923/6374/st8bjY.png, https://imagizer.imageshack.com/img923/3949/M0SrsP.png, https://imagizer.imageshack.com/img923/558/MQyYpV.png, https://imagizer.imageshack.com/img924/7036/sK6Nb6.png, https://imagizer.imageshack.com/img924/5633/8DdRza.png",,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,simple,WP-NS3,,Wall Painting,1,0,visible,"Stylish, durable, and versatile product perfect for daily use and gifting.","This premium-quality product combines style, functionality, and durability, making it perfect for everyday use or gifting. Designed with attention to detail, it offers modern aesthetics while ensuring long-lasting performance. Ideal for enhancing your lifestyle, it’s a versatile addition that complements any occasion or setting.",,,taxable,,1,100,,0,0,,,,,1,,1150,4599,WALL PAINTING,,,"https://imagizer.imageshack.com/img922/2524/me0wKB.png, https://imagizer.imageshack.com/img924/2319/eIWjUG.png, https://imagizer.imageshack.com/img923/6631/QZMS68.png, https://imagizer.imageshack.com/img924/3002/TNMTHJ.png, https://imagizer.imageshack.com/img924/2403/kNnmoZ.png, https://imagizer.imageshack.com/img922/3681/5WwvMj.png",,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,simple,WP-NS4,,Wall Painting,1,0,visible,"Stylish, durable, and versatile product perfect for daily use and gifting.","This premium-quality product combines style, functionality, and durability, making it perfect for everyday use or gifting. Designed with attention to detail, it offers modern aesthetics while ensuring long-lasting performance. Ideal for enhancing your lifestyle, it’s a versatile addition that complements any occasion or setting.",,,taxable,,1,100,,0,0,,,,,1,,1150,4599,WALL PAINTING,,,"https://imagizer.imageshack.com/img924/4585/c8lOB9.png, https://imagizer.imageshack.com/img922/7256/KaF6M5.png, https://imagizer.imageshack.com/img922/9880/RT25oK.png, https://imagizer.imageshack.com/img923/373/KjEnp9.png, https://imagizer.imageshack.com/img924/5407/USxQDo.png, https://imagizer.imageshack.com/img924/3047/9Ipt0l.png ",,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,simple,WP-NS5,,Wall Painting,1,0,visible,"Stylish, durable, and versatile product perfect for daily use and gifting.","This premium-quality product combines style, functionality, and durability, making it perfect for everyday use or gifting. Designed with attention to detail, it offers modern aesthetics while ensuring long-lasting performance. Ideal for enhancing your lifestyle, it’s a versatile addition that complements any occasion or setting.",,,taxable,,1,100,,0,0,,,,,1,,1150,4599,WALL PAINTING,,,"https://imagizer.imageshack.com/img923/3646/7Q1vzq.png, https://imagizer.imageshack.com/img924/2620/Kor9ec.png, https://imagizer.imageshack.com/img923/5215/jDCSGP.png, https://imagizer.imageshack.com/img924/5246/rzKKE3.png, https://imagizer.imageshack.com/img922/558/eFXFBv.png, https://imagizer.imageshack.com/img923/6506/WaXCGA.png ",,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,simple,WP-NS6,,Wall Painting,1,0,visible,"Stylish, durable, and versatile product perfect for daily use and gifting.","This premium-quality product combines style, functionality, and durability, making it perfect for everyday use or gifting. Designed with attention to detail, it offers modern aesthetics while ensuring long-lasting performance. Ideal for enhancing your lifestyle, it’s a versatile addition that complements any occasion or setting.",,,taxable,,1,100,,0,0,,,,,1,,1150,4599,WALL PAINTING,,,"https://imagizer.imageshack.com/img922/9347/ME5F2U.png, https://imagizer.imageshack.com/img922/399/6c6OuE.png, https://imagizer.imageshack.com/img922/4109/Sy6Pu9.png, https://imagizer.imageshack.com/img923/6328/qpTWgo.png, https://imagizer.imageshack.com/img922/7227/wtytkQ.png, https://imagizer.imageshack.com/img922/3890/6BA0c8.png ",,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,simple,WP-NS7,,Wall Painting,1,0,visible,"Stylish, durable, and versatile product perfect for daily use and gifting.","This premium-quality product combines style, functionality, and durability, making it perfect for everyday use or gifting. Designed with attention to detail, it offers modern aesthetics while ensuring long-lasting performance. Ideal for enhancing your lifestyle, it’s a versatile addition that complements any occasion or setting.",,,taxable,,1,100,,0,0,,,,,1,,1150,4599,WALL PAINTING,,,"https://imagizer.imageshack.com/img923/5121/8kcq3q.png, https://imagizer.imageshack.com/img923/5450/O9y1XT.png, https://imagizer.imageshack.com/img924/4783/Z6xr6G.png, https://imagizer.imageshack.com/img923/8281/rsMDkL.png, https://imagizer.imageshack.com/img923/5422/Em0JFj.png, https://imagizer.imageshack.com/img922/1273/gZhUyK.png ",,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,simple,WP-NS8,,Wall Painting,1,0,visible,"Stylish, durable, and versatile product perfect for daily use and gifting.","This premium-quality product combines style, functionality, and durability, making it perfect for everyday use or gifting. Designed with attention to detail, it offers modern aesthetics while ensuring long-lasting performance. Ideal for enhancing your lifestyle, it’s a versatile addition that complements any occasion or setting.",,,taxable,,1,100,,0,0,,,,,1,,1150,4599,WALL PAINTING,,,"https://imagizer.imageshack.com/img923/4235/SG6PE5.png, https://imagizer.imageshack.com/img923/305/38PNoE.png, https://imagizer.imageshack.com/img922/8746/JpCuuc.png, https://imagizer.imageshack.com/img922/4622/dKukhR.png, https://imagizer.imageshack.com/img922/3893/elU3Do.png, https://imagizer.imageshack.com/img924/9506/sPZsme.png ",,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,simple,TC-01,,TEA COASTER,1,0,visible,"Stylish, durable tea coaster – protects surfaces and elevates your tea moments.","Upgrade your tea drinking experience with this stylish and functional tea coaster. Designed to withstand spills, heat, and moisture, it safeguards your tabletops without compromising on design. Compact, easy to clean, and perfect for both daily use and gifting, this coaster adds a touch of elegance to any setting.",,,taxable,,1,100,,0,0,,,,,1,,695,2499,TEA COASTER,,,"https://imagizer.imageshack.com/img923/6725/xp4mRh.png, https://imagizer.imageshack.com/img924/5619/VwLbnr.png, https://imagizer.imageshack.com/img924/5906/h3BWhV.png, https://imagizer.imageshack.com/img923/9933/MGkMqE.png, https://imagizer.imageshack.com/img923/2752/7y8BFq.png, https://imagizer.imageshack.com/img923/9770/Okkd6P.jpg, https://imagizer.imageshack.com/img922/6869/CQCdyI.png, https://imagizer.imageshack.com/img923/7785/7d5LTi.png, https://imagizer.imageshack.com/img923/5643/GUKEIb.png",,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,simple,TC-02,,TEA COASTER,1,0,visible,"Stylish, durable tea coaster – protects surfaces and elevates your tea moments.","Upgrade your tea drinking experience with this stylish and functional tea coaster. Designed to withstand spills, heat, and moisture, it safeguards your tabletops without compromising on design. Compact, easy to clean, and perfect for both daily use and gifting, this coaster adds a touch of elegance to any setting.",,,taxable,,1,100,,0,0,,,,,1,,695,2499,TEA COASTER,,,"https://imagizer.imageshack.com/img923/6955/ztgTxx.jpg, https://imagizer.imageshack.com/img922/696/MkMa77.png, https://imagizer.imageshack.com/img924/8210/RN10Wr.png, https://imagizer.imageshack.com/img923/3091/9pFoIf.jpg, https://imagizer.imageshack.com/img924/3818/ZcmDlC.jpg, https://imagizer.imageshack.com/img923/826/BXCVVo.png, https://imagizer.imageshack.com/img923/7835/acBWPK.png, https://imagizer.imageshack.com/img923/4163/6vFSLi.png, https://imagizer.imageshack.com/img922/8210/xoUAC6.png,",,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,simple,TC-03,,TEA COASTER,1,0,visible,"Stylish, durable tea coaster – protects surfaces and elevates your tea moments.","Upgrade your tea drinking experience with this stylish and functional tea coaster. Designed to withstand spills, heat, and moisture, it safeguards your tabletops without compromising on design. Compact, easy to clean, and perfect for both daily use and gifting, this coaster adds a touch of elegance to any setting.",,,taxable,,1,100,,0,0,,,,,1,,695,2499,TEA COASTER,,,"https://imagizer.imageshack.com/img924/8876/DTsmMP.png, https://imagizer.imageshack.com/img924/3170/tlznZu.jpg, https://imagizer.imageshack.com/img922/2050/QweUTv.png, https://imagizer.imageshack.com/img923/1910/5Eqzlk.png, https://imagizer.imageshack.com/img922/8285/tsnpCG.jpg, https://imagizer.imageshack.com/img924/3788/OtrB5Z.jpg, https://imagizer.imageshack.com/img922/8715/IyXzyC.jpg, https://imagizer.imageshack.com/img923/9136/r3l2hr.png, https://imagizer.imageshack.com/img924/3123/WS8Cgw.png,",,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,simple,TC-04,,TEA COASTER,1,0,visible,"Stylish, durable tea coaster – protects surfaces and elevates your tea moments.","Upgrade your tea drinking experience with this stylish and functional tea coaster. Designed to withstand spills, heat, and moisture, it safeguards your tabletops without compromising on design. Compact, easy to clean, and perfect for both daily use and gifting, this coaster adds a touch of elegance to any setting.",,,taxable,,1,100,,0,0,,,,,1,,695,2499,TEA COASTER,,,"https://imagizer.imageshack.com/img922/7787/MIfxGT.jpg, https://imagizer.imageshack.com/img923/4845/FP2QL6.png, https://imagizer.imageshack.com/img924/2434/acIyO5.jpg, https://imagizer.imageshack.com/img924/2290/pZNtfu.png, https://imagizer.imageshack.com/img924/3892/eSXETg.jpg, https://imagizer.imageshack.com/img924/6435/uB9rlF.png, https://imagizer.imageshack.com/img924/766/cgjK6H.png, https://imagizer.imageshack.com/img924/372/Ljm5nM.png, https://imagizer.imageshack.com/img924/3181/emkD2m.jpg,",,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,simple,TC-05,,TEA COASTER,1,0,visible,"Stylish, durable tea coaster – protects surfaces and elevates your tea moments.","Upgrade your tea drinking experience with this stylish and functional tea coaster. Designed to withstand spills, heat, and moisture, it safeguards your tabletops without compromising on design. Compact, easy to clean, and perfect for both daily use and gifting, this coaster adds a touch of elegance to any setting.",,,taxable,,1,100,,0,0,,,,,1,,695,2499,TEA COASTER,,,"https://imagizer.imageshack.com/img922/8639/hd513T.jpg, https://imagizer.imageshack.com/img922/8844/NuldUp.png, https://imagizer.imageshack.com/img924/4886/egQyWU.jpg, https://imagizer.imageshack.com/img924/1746/lfBd4i.jpg, https://imagizer.imageshack.com/img922/7955/FAv33j.png, https://imagizer.imageshack.com/img924/4008/nKxgjU.jpg, https://imagizer.imageshack.com/img923/280/FFXLET.png, https://imagizer.imageshack.com/img922/9733/ewcCQL.png, https://imagizer.imageshack.com/img923/6063/DftxjX.png,",,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,simple,TC-06,,TEA COASTER,1,0,visible,"Stylish, durable tea coaster – protects surfaces and elevates your tea moments.","Upgrade your tea drinking experience with this stylish and functional tea coaster. Designed to withstand spills, heat, and moisture, it safeguards your tabletops without compromising on design. Compact, easy to clean, and perfect for both daily use and gifting, this coaster adds a touch of elegance to any setting.",,,taxable,,1,100,,0,0,,,,,1,,695,2499,TEA COASTER,,,"https://imagizer.imageshack.com/img922/8706/eqwzTv.jpg, https://imagizer.imageshack.com/img922/1871/2r8Hz8.png, https://imagizer.imageshack.com/img922/8223/QoW0Ox.jpg, https://imagizer.imageshack.com/img922/8969/GMmcFC.png, https://imagizer.imageshack.com/img923/9030/dV5Kqm.jpg, https://imagizer.imageshack.com/img923/2897/8nyg3G.png, https://imagizer.imageshack.com/img924/9153/hfSAuM.png, https://imagizer.imageshack.com/img923/2563/niEv30.png,",,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,simple,TC-07,,TEA COASTER,1,0,visible,"Stylish, durable tea coaster – protects surfaces and elevates your tea moments.","Upgrade your tea drinking experience with this stylish and functional tea coaster. Designed to withstand spills, heat, and moisture, it safeguards your tabletops without compromising on design. Compact, easy to clean, and perfect for both daily use and gifting, this coaster adds a touch of elegance to any setting.",,,taxable,,1,100,,0,0,,,,,1,,695,2499,TEA COASTER,,,"https://imagizer.imageshack.com/img922/8941/hqyryq.png, https://imagizer.imageshack.com/img924/9008/7nYyyq.jpg, https://imagizer.imageshack.com/img923/7595/9uA2hO.jpg, https://imagizer.imageshack.com/img922/2414/dAxSzN.png, https://imagizer.imageshack.com/img923/3780/OoLx94.png, https://imagizer.imageshack.com/img924/6456/ckoJgt.png, https://imagizer.imageshack.com/img923/4899/GESPdW.png, https://imagizer.imageshack.com/img922/6796/PDwvzL.png,",,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,simple,TC-08,,TEA COASTER,1,0,visible,"Stylish, durable tea coaster – protects surfaces and elevates your tea moments.","Upgrade your tea drinking experience with this stylish and functional tea coaster. Designed to withstand spills, heat, and moisture, it safeguards your tabletops without compromising on design. Compact, easy to clean, and perfect for both daily use and gifting, this coaster adds a touch of elegance to any setting.",,,taxable,,1,100,,0,0,,,,,1,,695,2499,TEA COASTER,,,"https://imagizer.imageshack.com/img924/3333/ksfYzW.png, https://imagizer.imageshack.com/img924/7779/EZBQr1.png, https://imagizer.imageshack.com/img924/8935/rjbsXy.jpg, https://imagizer.imageshack.com/img924/1921/yrHsvp.jpg, https://imagizer.imageshack.com/img924/2137/dapUwU.png, https://imagizer.imageshack.com/img922/1291/0qDlNl.png, https://imagizer.imageshack.com/img923/7721/nESgIM.png, https://imagizer.imageshack.com/img924/3379/8qCmPA.png,",,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,simple,TC-09,,TEA COASTER,1,0,visible,"Stylish, durable tea coaster – protects surfaces and elevates your tea moments.","Upgrade your tea drinking experience with this stylish and functional tea coaster. Designed to withstand spills, heat, and moisture, it safeguards your tabletops without compromising on design. Compact, easy to clean, and perfect for both daily use and gifting, this coaster adds a touch of elegance to any setting.",,,taxable,,1,100,,0,0,,,,,1,,695,2499,TEA COASTER,,,"https://imagizer.imageshack.com/img922/8472/8ToYOF.jpg, https://imagizer.imageshack.com/img922/4734/EG5CGw.jpg, https://imagizer.imageshack.com/img922/7065/6xEw2Z.png, https://imagizer.imageshack.com/img924/1528/rsZXay.png, https://imagizer.imageshack.com/img922/9430/ahUe6H.png, https://imagizer.imageshack.com/img923/4545/5pgf4Y.png, https://imagizer.imageshack.com/img922/543/oTLw7u.png, https://imagizer.imageshack.com/img924/9575/ea5fFM.png,",,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,simple,TC-10,,TEA COASTER,1,0,visible,"Stylish, durable tea coaster – protects surfaces and elevates your tea moments.","Upgrade your tea drinking experience with this stylish and functional tea coaster. Designed to withstand spills, heat, and moisture, it safeguards your tabletops without compromising on design. Compact, easy to clean, and perfect for both daily use and gifting, this coaster adds a touch of elegance to any setting.",,,taxable,,1,100,,0,0,,,,,1,,695,2499,TEA COASTER,,,"https://imagizer.imageshack.com/img922/9385/v1pdjv.png, https://imagizer.imageshack.com/img923/2470/TKW0ur.jpg, https://imagizer.imageshack.com/img923/3114/SBCo9R.jpg, https://imagizer.imageshack.com/img922/4765/ceRqfa.png, https://imagizer.imageshack.com/img922/5813/sBbPEW.jpg, https://imagizer.imageshack.com/img923/3346/RlbAoE.png, https://imagizer.imageshack.com/img922/5228/cHgiH1.png, https://imagizer.imageshack.com/img923/4935/lKMxVY.png,",,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,simple,TC-11,,TEA COASTER,1,0,visible,"Stylish, durable tea coaster – protects surfaces and elevates your tea moments.","Upgrade your tea drinking experience with this stylish and functional tea coaster. Designed to withstand spills, heat, and moisture, it safeguards your tabletops without compromising on design. Compact, easy to clean, and perfect for both daily use and gifting, this coaster adds a touch of elegance to any setting.",,,taxable,,1,100,,0,0,,,,,1,,695,2499,TEA COASTER,,,"https://imagizer.imageshack.com/img922/2733/AsnCSD.png, https://imagizer.imageshack.com/img922/6554/LimYo6.jpg, https://imagizer.imageshack.com/img922/7080/M8ubdk.png, https://imagizer.imageshack.com/img922/8131/sdCS96.png, https://imagizer.imageshack.com/img922/4468/DheuTi.jpg, https://imagizer.imageshack.com/img923/3953/9rympp.jpg, https://imagizer.imageshack.com/img923/7750/BTb6Xq.png, https://imagizer.imageshack.com/img924/9266/TVyLwF.png,",,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
